PROCESO,LAYOUT,PRODUCTO,ID,CANTIDAD,TYPE,INICIO,FIN,DIA,SEMANA,TIEMPO,TIEMPO_SEG,REGXSEG
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041401_CPP,157108,3,< 1K,5/25/2022 20:00,5/25/2022 20:00,25,4,0:00:03,3,0.66
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,157114,35,< 1K,5/25/2022 20:00,5/25/2022 20:00,25,4,0:00:16,16,2.12
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,157114,35,< 1K,5/25/2022 20:00,5/25/2022 20:00,25,4,0:00:16,16,2.12
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,157115,29,< 1K,5/25/2022 20:00,5/25/2022 20:00,25,4,0:00:13,13,2.15
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,157115,29,< 1K,5/25/2022 20:00,5/25/2022 20:00,25,4,0:00:13,13,2.15
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,157116,55,< 1K,5/25/2022 20:00,5/25/2022 20:01,25,4,0:00:31,31,1.74
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,157117,40,< 1K,5/25/2022 20:00,5/25/2022 20:01,25,4,0:00:46,46,0.84
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,157117,40,< 1K,5/25/2022 20:00,5/25/2022 20:01,25,4,0:00:46,46,0.84
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041198_CPP,157118,3,< 1K,5/25/2022 17:29,5/25/2022 17:29,25,4,0:00:01,1,3
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_116026840_CPP,157120,858,< 1K,5/25/2022 20:14,5/25/2022 20:15,25,4,0:01:40,100,8.58
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_116026840_CPP,157121,58,< 1K,5/25/2022 20:39,5/25/2022 20:40,25,4,0:00:23,23,2.52
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_116026840_CPP,157122,6,< 1K,5/25/2022 22:40,5/25/2022 22:40,25,4,0:00:08,8,0.75
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121017405_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:26,26,19.03
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107446_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:27,27,18.33
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107448_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:26,26,19.03
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041197_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:26,26,19.03
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041198_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:24,24,20.62
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041200_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:26,26,19.03
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221081484_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:22,22,22.49
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101516_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:26,26,19.03
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101519_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:26,26,19.03
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_222011553_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:26,26,19.03
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_222011554_CPP,157124,495,< 1K,5/26/2022 6:00,5/26/2022 6:00,26,4,0:00:25,25,19.79
CARGA BATCHMODULE,GEN_EMI_MEN_CTI,CCAF_ANDES_220031390_CTI,157125,1,< 1K,5/26/2022 9:27,5/26/2022 9:27,26,4,0:00:00,0,1
CARGA BATCHMODULE,GENERICO_EMISIONES,CENCOSUD_221101522_CPP,157127,1,< 1K,5/26/2022 14:46,5/26/2022 14:46,26,4,0:00:07,7,0.14
CARGA BATCHMODULE,LAYOUT_MIGRACION_BBVA,BBVA_117117230_CPP,157129,11018,> 10K,5/26/2022 11:43,5/26/2022 11:47,26,4,0:04:14,254,43.37
CARGA BATCHMODULE,LAYOUT_MIGRACION_BBVA,BBVA_117117231_CPP,157129,11018,> 10K,5/26/2022 11:43,5/26/2022 11:47,26,4,0:04:14,254,43.37
CARGA BATCHMODULE,LAYOUT_MIGRACION_BBVA,BBVA_117117232_CPP,157129,11018,> 10K,5/26/2022 11:43,5/26/2022 11:47,26,4,0:04:14,254,43.37
CARGA BATCHMODULE,LAYOUT_MIGRACION_BBVA,BBVA_117117233_CPP,157129,11018,> 10K,5/26/2022 11:43,5/26/2022 11:47,26,4,0:04:05,245,44.97
CARGA BATCHMODULE,LAYOUT_MIGRACION_BBVA,BBVA_117117234_CPP,157129,11018,> 10K,5/26/2022 11:43,5/26/2022 11:47,26,4,0:04:05,245,44.97
CARGA BATCHMODULE,LAYOUT_MIGRACION_BBVA,BBVA_117117235_CPP,157129,11018,> 10K,5/26/2022 11:43,5/26/2022 11:47,26,4,0:04:05,245,44.97
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,157290,2,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:02,2,0.5
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,157291,2,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:02,2,0.5
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,157292,2,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:02,2,0.5
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,157293,4,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:02,2,1.5
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,157294,7,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:23,23,0.26
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,157295,3,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:02,2,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,157296,30,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:15,15,1.93
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,157298,20,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:08,8,2.37
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,157298,20,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:08,8,2.37
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,157300,45,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:17,17,2.58
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,157300,45,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:17,17,2.58
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,157301,40,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:16,16,2.43
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,157301,40,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:16,16,2.43
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,157302,42,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:24,24,1.7
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157303,18,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:00:49,49,0.34
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157303,18,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:00:49,49,0.34
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157303,18,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:00:49,49,0.34
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_215071015_CPP,157304,4,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:01,1,3
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_117047165_CPP,157305,2,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:01,1,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_117047165_CPP,157306,2,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:01,1,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_117047165_CPP,157307,2,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:01,1,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157308,184,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:01:07,67,2.73
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157308,184,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:01:07,67,2.73
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041400_CPP,157309,3,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:13,13,0.15
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_120117393_CPP,157310,16,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:09,9,1.66
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_120117395_CPP,157310,16,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:09,9,1.66
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_215071015_CPP,157311,2,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:00,0,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157312,15,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:00:40,40,0.35
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157312,15,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:00:40,40,0.35
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_116046937_CPP,157313,12,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:05,5,2.2
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_117047165_CPP,157313,12,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:05,5,2.2
CARGA BATCHMODULE,218011178_CORPBANCA_EM,CORPBANCA_218011178_CPP,157318,436,< 1K,5/26/2022 16:58,5/26/2022 16:58,26,4,0:00:19,19,22.89
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_218041208_CPP,157321,1,< 1K,5/26/2022 19:34,5/26/2022 19:34,26,4,0:00:06,6,0.16
CARGA BATCHMODULE,GENERICO_EMISIONES,RIPLEY_121107463_CPP,157322,3159,1K < 10K,5/26/2022 19:29,5/26/2022 19:32,26,4,0:02:32,152,20.78
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_218041208_CPP,157324,531,< 1K,5/26/2022 19:39,5/26/2022 19:39,26,4,0:00:29,29,18.31
CARGA BATCHMODULE,GENERICO_EMISIONES,RIPLEY_221101536_CPP,157325,309,< 1K,5/26/2022 20:05,5/26/2022 20:06,26,4,0:00:21,21,14.71
CARGA BATCHMODULE,GENERICO_EMISIONES,RIPLEY_221101537_CPP,157326,3151,1K < 10K,5/27/2022 13:52,5/27/2022 13:55,27,4,0:02:49,169,18.64
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121017405_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:25,25,21.83
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107446_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:25,25,21.83
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107448_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:25,25,21.83
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041197_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:25,25,21.83
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041198_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:21,21,25.99
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221081485_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:21,21,25.99
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101516_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:25,25,21.83
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101519_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:25,25,21.83
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_222011553_CPP,157329,546,< 1K,5/27/2022 6:00,5/27/2022 6:00,27,4,0:00:25,25,21.83
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,157490,2,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:01:05,65,0.01
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_218011170_CPP,157491,3,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:01,1,2
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041401_CPP,157491,3,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:01,1,2
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041400_CPP,157492,2,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:00,0,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_218011170_CPP,157493,3,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:01,1,2
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041401_CPP,157493,3,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:01,1,2
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157494,50,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:18,18,2.72
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157494,50,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:18,18,2.72
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157494,50,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:18,18,2.72
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157495,208,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:01:25,85,2.43
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157495,208,< 1K,5/26/2022 20:00,5/26/2022 20:01,26,4,0:01:25,85,2.43
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_116046937_CPP,157496,6,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:20,20,0.25
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_117047165_CPP,157496,6,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:20,20,0.25
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_215071015_CPP,157497,50,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:33,33,1.48
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_217041154_CPP,157497,50,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:33,33,1.48
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157498,15,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:17,17,0.82
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157498,15,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:17,17,0.82
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157498,15,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:17,17,0.82
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_120117393_CPP,157499,16,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:09,9,1.66
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_120117395_CPP,157499,16,< 1K,5/26/2022 20:00,5/26/2022 20:00,26,4,0:00:09,9,1.66
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_218041225_CPP,157500,219,< 1K,5/26/2022 17:42,5/26/2022 17:43,26,4,0:00:18,18,12.16
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_218041225_CPP,157501,10,< 1K,5/26/2022 17:47,5/26/2022 17:47,26,4,0:00:06,6,1.66
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041197_CPP,157502,17771,> 10K,5/27/2022 11:02,5/27/2022 11:09,27,4,0:06:39,399,44.53
CARGA BATCHMODULE,GENERICO_EXCEPCIONES,CORPBANCA_218011178_CPP,157505,53,< 1K,5/26/2022 18:48,5/26/2022 18:48,26,4,0:00:13,13,4
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_116026840_CPP,157690,837,< 1K,5/27/2022 9:55,5/27/2022 9:57,27,4,0:01:41,101,8.28
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_119057335_CPP,157691,24,< 1K,5/27/2022 11:00,5/27/2022 11:00,27,4,0:00:05,5,4.8
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_119057335_CPP,157692,11,< 1K,5/27/2022 11:20,5/27/2022 11:20,27,4,0:00:04,4,2.75
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_119057335_CPP,157693,16,< 1K,5/27/2022 11:50,5/27/2022 11:50,27,4,0:00:03,3,5.33
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_119057335_CPP,157695,13,< 1K,5/27/2022 12:04,5/27/2022 12:05,27,4,0:00:08,8,1.62
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_119057335_CPP,157696,9,< 1K,5/27/2022 12:05,5/27/2022 12:05,27,4,0:00:07,7,1.28
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_119057335_CPP,157697,11,< 1K,5/27/2022 12:20,5/27/2022 12:20,27,4,0:00:06,6,1.83
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_116026840_CPP,157698,14,< 1K,5/27/2022 16:30,5/27/2022 16:31,27,4,0:00:17,17,0.82
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_116036887_CPP,157699,2,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.09
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_120117388_CPP,157700,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:12,12,0.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,157700,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:12,12,0.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157702,5,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.39
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157702,5,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.39
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157702,5,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.39
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_120117394_CPP,157704,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:12,12,0.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157705,16,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:15,15,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_120117388_CPP,157709,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,157709,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:11,11,0.18
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_120117388_CPP,157710,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,157710,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_120117388_CPP,157711,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:12,12,0.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,157711,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:12,12,0.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,PRESTO_113124236_CPP,157712,8,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:14,14,0.5
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_116036887_CPP,157713,2,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:46,46,0.02
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_116036887_CPP,157714,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_120117388_CPP,157715,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,157715,3,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:10,10,0.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041400_CPP,157716,2,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:01:20,80,0.01
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,157717,3,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:01:39,99,0.02
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_FALABELLA_116056933_CPP,157718,178,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:01:37,97,1.82
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_FALABELLA_116056934_CPP,157718,178,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:01:37,97,1.82
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_FALABELLA_116056935_CPP,157718,178,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:01:37,97,1.82
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_215071015_CPP,157719,11,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:12,12,0.83
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_217041154_CPP,157719,11,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:12,12,0.83
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157720,12,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:17,17,0.64
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157720,12,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:18,18,0.61
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157720,12,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:18,18,0.61
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157721,122,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:42,42,2.88
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157721,122,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:42,42,2.88
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157721,122,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:43,43,2.81
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_120117393_CPP,157722,7,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:03,3,2
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157723,489,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:01:34,94,5.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077438_CPP,157723,489,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:01:33,93,5.24
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157723,489,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:01:34,94,5.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077439_CPP,157724,10,< 1K,5/27/2022 20:00,5/27/2022 20:00,27,4,0:00:04,4,2.25
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CENCOSUD_121077437_CPP,157725,99,< 1K,5/27/2022 20:00,5/27/2022 20:01,27,4,0:00:47,47,2.08
